Order_ID,Customer_Name,Date,Product,Category,Price,Quantity,Total,Country,Price_New,Quantity_New,Customer_Name_New,Total_New,Date_New
8812,Usman Ali,07/01/2024,Laptop,Electronics, ,,,Pakistan,507.98,1,Usman Ali,,07/01/2024
8813,,11/01/2024,Mouse,Electronics, ,,,Pakistan,507.98,1,Unknown,,11/01/2024
8815,Ayesha Noor,18/01/2024,Monitor,Electronics, ,-1,,Pakistan,507.98,1,Ayesha Noor,,18/01/2024
8816,Hina Khan,27/01/2024,Laptop,Electronics,,,,Pakistan,507.98,1,Hina Khan,,27/01/2024
8817,Sara Ahmed,28/01/2024,Laptop,Electronics,,-1,,Pakistan,507.98,1,Sara Ahmed,,28/01/2024
8818,Sara Ahmed,16/01/2024,Keyboard,Electronics,934.31,-1,,Pakistan,934.31,1,Sara Ahmed,,16/01/2024
8819,,10/01/2024,Phone,Electronics,955.17,-1,,Pakistan,955.17,1,Unknown,,10/01/2024
8820,Hina Khan,16/01/2024,Table,Furniture,561.64,1,561.64,Pakistan,561.64,1,Hina Khan,561.64,16/01/2024
8823,Hina Khan,26/01/2024,Laptop,Electronics, ,-1,,Pakistan,507.98,1,Hina Khan,,26/01/2024
8824,Bilal Ahmed,30/01/2024,Monitor,Electronics, ,3,,Pakistan,507.98,3,Bilal Ahmed,,30/01/2024
8825,Ahmed Raza,30/01/2024,Table,Furniture,,-1,,Pakistan,507.98,1,Ahmed Raza,,30/01/2024
8828,Ahmed Raza,05/01/2024,Mouse,Electronics,768.96,,,Pakistan,768.96,1,Ahmed Raza,,05/01/2024
8829,Sara Ahmed,15/01/2024,Keyboard,Electronics, ,3,,Pakistan,507.98,3,Sara Ahmed,,15/01/2024
8830,Usman Ali,29/01/2024,Chair,Furniture, ,3,,Pakistan,507.98,3,Usman Ali,,29/01/2024
8831,Ali Khan,22/01/2024,Keyboard,Electronics,537.47,,,Pakistan,537.47,1,Ali Khan,,22/01/2024
8834,Usman Ali,02/01/2024,Headphones,Electronics, ,-1,,Pakistan,507.98,1,Usman Ali,,02/01/2024
8835,Bilal Ahmed,12/01/2024,Chair,Furniture,951.22,,,Pakistan,951.22,1,Bilal Ahmed,,12/01/2024
8836,Ali Khan,11/01/2024,Keyboard,Electronics,343.47,-1,,Pakistan,343.47,1,Ali Khan,,11/01/2024
8837,Ayesha Noor,13/01/2024,Laptop,Electronics, ,-1,,Pakistan,507.98,1,Ayesha Noor,,13/01/2024
8838,Ahmed Raza,23/01/2024,Mouse,Electronics,,4,,Pakistan,507.98,4,Ahmed Raza,,23/01/2024
8839,Ayesha Noor,30/01/2024,Mouse,Electronics,69.39,,,Pakistan,69.39,1,Ayesha Noor,,30/01/2024
8840,Ali Khan,05/01/2024,Keyboard,Electronics,444.55,,,Pakistan,444.55,1,Ali Khan,,05/01/2024
8841,Ali Khan,24/01/2024,Table,Furniture,180.18,,,Pakistan,180.18,1,Ali Khan,,24/01/2024
8842,Bilal Ahmed,27/01/2024,Monitor,Electronics, ,,,Pakistan,507.98,1,Bilal Ahmed,,27/01/2024
8843,Ali Khan,08/01/2024,Headphones,Electronics,,-1,,Pakistan,507.98,1,Ali Khan,,08/01/2024
8844,Ali Khan,25/01/2024,Table,Furniture,,1,,Pakistan,507.98,1,Ali Khan,,25/01/2024
8845,Hina Khan,29/01/2024,Mouse,Electronics,,-1,,Pakistan,507.98,1,Hina Khan,,29/01/2024
8846,Hina Khan,20/01/2024,Chair,Furniture,886.78,,,Pakistan,886.78,1,Hina Khan,,20/01/2024
8848,Bilal Ahmed,15/01/2024,Mouse,Electronics, ,-1,,Pakistan,507.98,1,Bilal Ahmed,,15/01/2024
8849,Ali Khan,13/01/2024,Monitor,Electronics,,-1,,Pakistan,507.98,1,Ali Khan,,13/01/2024
8850,Hina Khan,02/01/2024,Phone,Electronics,,-1,,Pakistan,507.98,1,Hina Khan,,02/01/2024
8852,,27/01/2024,Headphones,Electronics, ,,,Pakistan,507.98,1,Unknown,,27/01/2024
8853,Sara Ahmed,20/01/2024,Mouse,Electronics,362.80,1,362.8,Pakistan,362.80,1,Sara Ahmed,362.8,20/01/2024
8857,Ali Khan,18/01/2024,Table,Furniture,78.71,-1,,Pakistan,78.71,1,Ali Khan,,18/01/2024
8858,Ayesha Noor,02/01/2024,Keyboard,Electronics, ,-1,,Pakistan,507.98,1,Ayesha Noor,,02/01/2024
8859,Ahmed Raza,29/01/2024,Laptop,Electronics,,2,,Pakistan,507.98,2,Ahmed Raza,,29/01/2024
8860,Hina Khan,12/01/2024,Laptop,Electronics,,,,Pakistan,507.98,1,Hina Khan,,12/01/2024
8862,Usman Ali,29/01/2024,Mouse,Electronics,774.93,-1,,Pakistan,774.93,1,Usman Ali,,29/01/2024
8863,,05/01/2024,Monitor,Electronics,466.60,,,Pakistan,466.60,1,Unknown,,05/01/2024
8864,Ayesha Noor,16/01/2024,Chair,Furniture, ,,,Pakistan,507.98,1,Ayesha Noor,,16/01/2024
8868,Bilal Ahmed,29/01/2024,Monitor,Electronics,,-1,,Pakistan,507.98,1,Bilal Ahmed,,29/01/2024
8869,Ayesha Noor,14/01/2024,Table,Furniture, ,,,Pakistan,507.98,1,Ayesha Noor,,14/01/2024
8871,Hina Khan,19/01/2024,Chair,Furniture, ,4,,Pakistan,507.98,4,Hina Khan,,19/01/2024
8872,Ayesha Noor,22/01/2024,Monitor,Electronics,,-1,,Pakistan,507.98,1,Ayesha Noor,,22/01/2024
8873,Ahmed Raza,21/01/2024,Headphones,Electronics,,-1,,Pakistan,507.98,1,Ahmed Raza,,21/01/2024
8874,Usman Ali,04/01/2024,Headphones,Electronics, ,-1,,Pakistan,507.98,1,Usman Ali,,04/01/2024
8876,Bilal Ahmed,09/01/2024,Table,Furniture,47.05,1,47.05,Pakistan,47.05,1,Bilal Ahmed,47.05,09/01/2024
8877,Usman Ali,18/01/2024,Mouse,Electronics,164.66,2,329.32,Pakistan,164.66,2,Usman Ali,329.32,18/01/2024
8878,Ali Khan,21/01/2024,Keyboard,Electronics,727.32,-1,,Pakistan,727.32,1,Ali Khan,,21/01/2024
8879,Usman Ali,27/01/2024,Mouse,Electronics,45.35,-1,,Pakistan,45.35,1,Usman Ali,,27/01/2024
8880,Ayesha Noor,08/01/2024,Chair,Furniture,,-1,,Pakistan,507.98,1,Ayesha Noor,,08/01/2024
8881,,27/01/2024,Monitor,Electronics, ,,,Pakistan,507.98,1,Unknown,,27/01/2024
8882,,16/01/2024,Keyboard,Electronics,370.89,,,Pakistan,370.89,1,Unknown,,16/01/2024
8883,Ali Khan,26/01/2024,Phone,Electronics, ,,,Pakistan,507.98,1,Ali Khan,,26/01/2024
8884,Bilal Ahmed,16/01/2024,Chair,Furniture, ,,,Pakistan,507.98,1,Bilal Ahmed,,16/01/2024
8885,Sara Ahmed,14/01/2024,Table,Furniture,721.77,-1,,Pakistan,721.77,1,Sara Ahmed,,14/01/2024
8886,Ahmed Raza,23/01/2024,Headphones,Electronics,290.36,-1,,Pakistan,290.36,1,Ahmed Raza,,23/01/2024
8888,Hina Khan,10/01/2024,Headphones,Electronics,994.47,,,Pakistan,994.47,1,Hina Khan,,10/01/2024
8891,Ayesha Noor,27/01/2024,Phone,Electronics,,-1,,Pakistan,507.98,1,Ayesha Noor,,27/01/2024
8893,Ayesha Noor,06/01/2024,Chair,Furniture,598.31,,,Pakistan,598.31,1,Ayesha Noor,,06/01/2024
8894,,01/01/2024,Chair,Furniture,,-1,,Pakistan,507.98,1,Unknown,,01/01/2024
8895,Ali Khan,08/01/2024,Monitor,Electronics,,,,Pakistan,507.98,1,Ali Khan,,08/01/2024
8896,Ahmed Raza,21/01/2024,Table,Furniture,450.70,,,Pakistan,450.70,1,Ahmed Raza,,21/01/2024
8898,Bilal Ahmed,20/01/2024,Table,Furniture, ,,,Pakistan,507.98,1,Bilal Ahmed,,20/01/2024
8900,,28/01/2024,Table,Furniture, ,2,,Pakistan,507.98,2,Unknown,,28/01/2024
8902,Ali Khan,10/01/2024,Laptop,Electronics, ,-1,,Pakistan,507.98,1,Ali Khan,,10/01/2024
8904,Ahmed Raza,21/01/2024,Keyboard,Electronics, ,,,Pakistan,507.98,1,Ahmed Raza,,21/01/2024
8906,Ayesha Noor,22/01/2024,Laptop,Electronics,729.27,,,Pakistan,729.27,1,Ayesha Noor,,22/01/2024
8908,Bilal Ahmed,15/01/2024,Monitor,Electronics,995.54,,,Pakistan,995.54,1,Bilal Ahmed,,15/01/2024
8909,,06/01/2024,Mouse,Electronics,897.83,-1,,Pakistan,897.83,1,Unknown,,06/01/2024
8910,Ayesha Noor,09/01/2024,Mouse,Electronics,,2,,Pakistan,507.98,2,Ayesha Noor,,09/01/2024
8911,,05/01/2024,Keyboard,Electronics,569.13,,,Pakistan,569.13,1,Unknown,,05/01/2024
8912,,28/01/2024,Keyboard,Electronics,772.27,,,Pakistan,772.27,1,Unknown,,28/01/2024
8913,Bilal Ahmed,09/01/2024,Phone,Electronics,,-1,,Pakistan,507.98,1,Bilal Ahmed,,09/01/2024
8914,Hina Khan,03/01/2024,Table,Furniture,894.85,,,Pakistan,894.85,1,Hina Khan,,03/01/2024
8915,Ayesha Noor,11/01/2024,Table,Furniture,,-1,,Pakistan,507.98,1,Ayesha Noor,,11/01/2024
8916,Ahmed Raza,28/01/2024,Phone,Electronics,,4,,Pakistan,507.98,4,Ahmed Raza,,28/01/2024
8918,Sara Ahmed,08/01/2024,Headphones,Electronics, ,-1,,Pakistan,507.98,1,Sara Ahmed,,08/01/2024
8919,Ahmed Raza,30/01/2024,Monitor,Electronics,,-1,,Pakistan,507.98,1,Ahmed Raza,,30/01/2024
8921,Bilal Ahmed,30/01/2024,Phone,Electronics,948.10,-1,,Pakistan,948.10,1,Bilal Ahmed,,30/01/2024
8922,Ali Khan,25/01/2024,Phone,Electronics,,,,Pakistan,507.98,1,Ali Khan,,25/01/2024
8923,Sara Ahmed,01/01/2024,Headphones,Electronics,472.85,,,Pakistan,472.85,1,Sara Ahmed,,01/01/2024
8924,,22/01/2024,Headphones,Electronics,,-1,,Pakistan,507.98,1,Unknown,,22/01/2024
8925,Ahmed Raza,24/01/2024,Mouse,Electronics,447.54,-1,,Pakistan,447.54,1,Ahmed Raza,,24/01/2024
8926,Usman Ali,17/01/2024,Keyboard,Electronics,769.26,-1,,Pakistan,769.26,1,Usman Ali,,17/01/2024
8927,Ali Khan,16/01/2024,Phone,Electronics, ,,,Pakistan,507.98,1,Ali Khan,,16/01/2024
8928,Bilal Ahmed,14/01/2024,Headphones,Electronics, ,,,Pakistan,507.98,1,Bilal Ahmed,,14/01/2024
8929,Usman Ali,27/01/2024,Keyboard,Electronics, ,4,,Pakistan,507.98,4,Usman Ali,,27/01/2024
8931,Ahmed Raza,24/01/2024,Chair,Furniture, ,,,Pakistan,507.98,1,Ahmed Raza,,24/01/2024
8932,Hina Khan,17/01/2024,Monitor,Electronics,436.01,-1,,Pakistan,436.01,1,Hina Khan,,17/01/2024
8933,Ali Khan,22/01/2024,Phone,Electronics, ,,,Pakistan,507.98,1,Ali Khan,,22/01/2024
8934,Usman Ali,18/01/2024,Laptop,Electronics, ,-1,,Pakistan,507.98,1,Usman Ali,,18/01/2024
8935,Sara Ahmed,24/01/2024,Mouse,Electronics, ,,,Pakistan,507.98,1,Sara Ahmed,,24/01/2024
8936,,05/01/2024,Mouse,Electronics,540.60,,,Pakistan,540.60,1,Unknown,,05/01/2024
8937,Ahmed Raza,08/01/2024,Keyboard,Electronics,,,,Pakistan,507.98,1,Ahmed Raza,,08/01/2024
8938,Ahmed Raza,23/01/2024,Monitor,Electronics,852.98,1,852.98,Pakistan,852.98,1,Ahmed Raza,852.98,23/01/2024
8939,Ali Khan,29/01/2024,Keyboard,Electronics,,-1,,Pakistan,507.98,1,Ali Khan,,29/01/2024
8940,Ahmed Raza,15/01/2024,Laptop,Electronics, ,-1,,Pakistan,507.98,1,Ahmed Raza,,15/01/2024
8941,Ali Khan,23/01/2024,Monitor,Electronics,316.32,1,316.32,Pakistan,316.32,1,Ali Khan,316.32,23/01/2024
8942,Usman Ali,10/01/2024,Table,Furniture,,,,Pakistan,507.98,1,Usman Ali,,10/01/2024
8944,Sara Ahmed,14/01/2024,Mouse,Electronics,511.86,-1,,Pakistan,511.86,1,Sara Ahmed,,14/01/2024
8945,Ali Khan,09/01/2024,Monitor,Electronics,145.40,1,145.4,Pakistan,145.40,1,Ali Khan,145.4,09/01/2024
8947,Usman Ali,05/01/2024,Monitor,Electronics, ,,,Pakistan,507.98,1,Usman Ali,,05/01/2024
8948,,30/01/2024,Laptop,Electronics, ,-1,,Pakistan,507.98,1,Unknown,,30/01/2024
8950,,27/01/2024,Mouse,Electronics,,-1,,Pakistan,507.98,1,Unknown,,27/01/2024
8951,Ayesha Noor,13/01/2024,Laptop,Electronics,,,,Pakistan,507.98,1,Ayesha Noor,,13/01/2024
8952,Ali Khan,29/01/2024,Laptop,Electronics,,,,Pakistan,507.98,1,Ali Khan,,29/01/2024
8953,Usman Ali,06/01/2024,Headphones,Electronics,857.73,3,2573.19,Pakistan,857.73,3,Usman Ali,2573.19,06/01/2024
8954,Ali Khan,03/01/2024,Mouse,Electronics,,,,Pakistan,507.98,1,Ali Khan,,03/01/2024
8955,Ali Khan,19/01/2024,Keyboard,Electronics, ,1,,Pakistan,507.98,1,Ali Khan,,19/01/2024
8956,Hina Khan,19/01/2024,Laptop,Electronics,,-1,,Pakistan,507.98,1,Hina Khan,,19/01/2024
8957,Sara Ahmed,13/01/2024,Headphones,Electronics,814.38,,,Pakistan,814.38,1,Sara Ahmed,,13/01/2024
8958,Ali Khan,25/01/2024,Monitor,Electronics,,1,,Pakistan,507.98,1,Ali Khan,,25/01/2024
8959,Sara Ahmed,21/01/2024,Monitor,Electronics, ,2,,Pakistan,507.98,2,Sara Ahmed,,21/01/2024
8960,Ali Khan,06/01/2024,Headphones,Electronics,,,,Pakistan,507.98,1,Ali Khan,,06/01/2024
8961,Sara Ahmed,11/01/2024,Phone,Electronics,813.20,-1,,Pakistan,813.20,1,Sara Ahmed,,11/01/2024
8962,Sara Ahmed,25/01/2024,Table,Furniture,,,,Pakistan,507.98,1,Sara Ahmed,,25/01/2024
8964,Ahmed Raza,29/01/2024,Monitor,Electronics, ,,,Pakistan,507.98,1,Ahmed Raza,,29/01/2024
8965,Sara Ahmed,30/01/2024,Table,Furniture,,,,Pakistan,507.98,1,Sara Ahmed,,30/01/2024
8966,Ahmed Raza,25/01/2024,Monitor,Electronics,,4,,Pakistan,507.98,4,Ahmed Raza,,25/01/2024
8967,Ahmed Raza,12/01/2024,Chair,Furniture, ,2,,Pakistan,507.98,2,Ahmed Raza,,12/01/2024
8968,Bilal Ahmed,22/01/2024,Laptop,Electronics,,-1,,Pakistan,507.98,1,Bilal Ahmed,,22/01/2024
8969,Sara Ahmed,11/01/2024,Mouse,Electronics, ,-1,,Pakistan,507.98,1,Sara Ahmed,,11/01/2024
8970,Usman Ali,21/01/2024,Keyboard,Electronics,685.80,3,2057.4,Pakistan,685.80,3,Usman Ali,2057.4,21/01/2024
8971,Sara Ahmed,16/01/2024,Monitor,Electronics,999.46,,,Pakistan,999.46,1,Sara Ahmed,,16/01/2024
8972,Ahmed Raza,15/01/2024,Keyboard,Electronics,,3,,Pakistan,507.98,3,Ahmed Raza,,15/01/2024
8973,Ali Khan,26/01/2024,Phone,Electronics, ,-1,,Pakistan,507.98,1,Ali Khan,,26/01/2024
8974,Sara Ahmed,21/01/2024,Table,Furniture, ,-1,,Pakistan,507.98,1,Sara Ahmed,,21/01/2024
8976,Usman Ali,27/01/2024,Keyboard,Electronics, ,-1,,Pakistan,507.98,1,Usman Ali,,27/01/2024
8978,Ali Khan,14/01/2024,Table,Furniture, ,-1,,Pakistan,507.98,1,Ali Khan,,14/01/2024
8979,Ali Khan,17/01/2024,Keyboard,Electronics,841.27,,,Pakistan,841.27,1,Ali Khan,,17/01/2024
8981,Ali Khan,23/01/2024,Headphones,Electronics,279.74,1,279.74,Pakistan,279.74,1,Ali Khan,279.74,23/01/2024
8984,Usman Ali,10/01/2024,Phone,Electronics, ,2,,Pakistan,507.98,2,Usman Ali,,10/01/2024
8986,,04/01/2024,Keyboard,Electronics,452.89,,,Pakistan,452.89,1,Unknown,,04/01/2024
8991,Ayesha Noor,02/01/2024,Monitor,Electronics,,1,,Pakistan,507.98,1,Ayesha Noor,,02/01/2024
8992,Hina Khan,13/01/2024,Chair,Furniture,649.05,-1,,Pakistan,649.05,1,Hina Khan,,13/01/2024
8996,Sara Ahmed,01/01/2024,Monitor,Electronics,,,,Pakistan,507.98,1,Sara Ahmed,,01/01/2024
8997,Usman Ali,13/01/2024,Keyboard,Electronics,419.18,,,Pakistan,419.18,1,Usman Ali,,13/01/2024
8998,,17/01/2024,Mouse,Electronics, ,1,,Pakistan,507.98,1,Unknown,,17/01/2024
8999,Ahmed Raza,05/01/2024,Table,Furniture,,4,,Pakistan,507.98,4,Ahmed Raza,,05/01/2024
9000,Sara Ahmed,27/01/2024,Chair,Furniture,,-1,,Pakistan,507.98,1,Sara Ahmed,,27/01/2024
9001,Usman Ali,20/01/2024,Keyboard,Electronics, ,4,,Pakistan,507.98,4,Usman Ali,,20/01/2024
9002,Bilal Ahmed,18/01/2024,Headphones,Electronics, ,1,,Pakistan,507.98,1,Bilal Ahmed,,18/01/2024
9003,Ali Khan,14/01/2024,Chair,Furniture,649.38,1,649.38,Pakistan,649.38,1,Ali Khan,649.38,14/01/2024
9005,Usman Ali,03/01/2024,Chair,Furniture, ,3,,Pakistan,507.98,3,Usman Ali,,03/01/2024
9008,Usman Ali,30/01/2024,Mouse,Electronics,,,,Pakistan,507.98,1,Usman Ali,,30/01/2024
9009,,10/01/2024,Table,Furniture, ,,,Pakistan,507.98,1,Unknown,,10/01/2024
9010,Usman Ali,15/01/2024,Laptop,Electronics,496.99,,,Pakistan,496.99,1,Usman Ali,,15/01/2024
9011,Bilal Ahmed,11/01/2024,Headphones,Electronics, ,-1,,Pakistan,507.98,1,Bilal Ahmed,,11/01/2024
9012,Ali Khan,28/01/2024,Mouse,Electronics,,,,Pakistan,507.98,1,Ali Khan,,28/01/2024
9013,Hina Khan,11/01/2024,Mouse,Electronics,886.88,-1,,Pakistan,886.88,1,Hina Khan,,11/01/2024
9014,Sara Ahmed,28/01/2024,Phone,Electronics, ,-1,,Pakistan,507.98,1,Sara Ahmed,,28/01/2024
9016,Ahmed Raza,17/01/2024,Laptop,Electronics, ,2,,Pakistan,507.98,2,Ahmed Raza,,17/01/2024
9017,Ahmed Raza,25/01/2024,Mouse,Electronics,,,,Pakistan,507.98,1,Ahmed Raza,,25/01/2024
9019,,01/01/2024,Laptop,Electronics,355.67,-1,,Pakistan,355.67,1,Unknown,,01/01/2024
9020,Ayesha Noor,06/01/2024,Headphones,Electronics, ,,,Pakistan,507.98,1,Ayesha Noor,,06/01/2024
9021,Ayesha Noor,08/01/2024,Chair,Furniture, ,,,Pakistan,507.98,1,Ayesha Noor,,08/01/2024
9023,Bilal Ahmed,24/01/2024,Keyboard,Electronics,,,,Pakistan,507.98,1,Bilal Ahmed,,24/01/2024
9025,Ayesha Noor,14/01/2024,Mouse,Electronics,743.57,,,Pakistan,743.57,1,Ayesha Noor,,14/01/2024
9026,Sara Ahmed,24/01/2024,Mouse,Electronics,,2,,Pakistan,507.98,2,Sara Ahmed,,24/01/2024
9027,Hina Khan,15/01/2024,Headphones,Electronics, ,-1,,Pakistan,507.98,1,Hina Khan,,15/01/2024
9028,,05/01/2024,Mouse,Electronics,,,,Pakistan,507.98,1,Unknown,,05/01/2024
9029,Hina Khan,16/01/2024,Chair,Furniture, ,-1,,Pakistan,507.98,1,Hina Khan,,16/01/2024
9030,,26/01/2024,Monitor,Electronics, ,3,,Pakistan,507.98,3,Unknown,,26/01/2024
9031,Ali Khan,24/01/2024,Mouse,Electronics,829.56,-1,,Pakistan,829.56,1,Ali Khan,,24/01/2024
9032,Hina Khan,09/01/2024,Table,Furniture,,,,Pakistan,507.98,1,Hina Khan,,09/01/2024
9033,Bilal Ahmed,30/01/2024,Headphones,Electronics, ,,,Pakistan,507.98,1,Bilal Ahmed,,30/01/2024
9034,Ahmed Raza,05/01/2024,Monitor,Electronics,,-1,,Pakistan,507.98,1,Ahmed Raza,,05/01/2024
9037,Bilal Ahmed,25/01/2024,Table,Furniture,,4,,Pakistan,507.98,4,Bilal Ahmed,,25/01/2024
9038,Hina Khan,29/01/2024,Headphones,Electronics,161.48,-1,,Pakistan,161.48,1,Hina Khan,,29/01/2024
9040,Ali Khan,06/01/2024,Laptop,Electronics, ,-1,,Pakistan,507.98,1,Ali Khan,,06/01/2024
9041,Hina Khan,17/01/2024,Mouse,Electronics,,,,Pakistan,507.98,1,Hina Khan,,17/01/2024
9042,Usman Ali,12/01/2024,Phone,Electronics,526.34,,,Pakistan,526.34,1,Usman Ali,,12/01/2024
9045,Bilal Ahmed,29/01/2024,Headphones,Electronics,,,,Pakistan,507.98,1,Bilal Ahmed,,29/01/2024
9046,Hina Khan,26/01/2024,Phone,Electronics, ,-1,,Pakistan,507.98,1,Hina Khan,,26/01/2024
9048,Ayesha Noor,16/01/2024,Laptop,Electronics,,1,,Pakistan,507.98,1,Ayesha Noor,,16/01/2024
9050,Usman Ali,04/01/2024,Monitor,Electronics,255.29,2,510.58,Pakistan,255.29,2,Usman Ali,510.58,04/01/2024
9051,Hina Khan,25/01/2024,Monitor,Electronics,395.76,1,395.76,Pakistan,395.76,1,Hina Khan,395.76,25/01/2024
9053,Bilal Ahmed,22/01/2024,Phone,Electronics, ,,,Pakistan,507.98,1,Bilal Ahmed,,22/01/2024
9055,Ayesha Noor,27/01/2024,Phone,Electronics,,1,,Pakistan,507.98,1,Ayesha Noor,,27/01/2024
9056,Ali Khan,28/01/2024,Mouse,Electronics,,,,Pakistan,507.98,1,Ali Khan,,28/01/2024
9057,,28/01/2024,Chair,Furniture,,-1,,Pakistan,507.98,1,Unknown,,28/01/2024
9058,,29/01/2024,Chair,Furniture, ,-1,,Pakistan,507.98,1,Unknown,,29/01/2024
9061,Sara Ahmed,05/01/2024,Laptop,Electronics,782.91,4,3131.64,Pakistan,782.91,4,Sara Ahmed,3131.64,05/01/2024
9062,Hina Khan,23/01/2024,Table,Furniture, ,4,,Pakistan,507.98,4,Hina Khan,,23/01/2024
9064,,11/01/2024,Laptop,Electronics, ,2,,Pakistan,507.98,2,Unknown,,11/01/2024
9065,Sara Ahmed,14/01/2024,Table,Furniture,,-1,,Pakistan,507.98,1,Sara Ahmed,,14/01/2024
9068,Usman Ali,05/01/2024,Monitor,Electronics, ,1,,Pakistan,507.98,1,Usman Ali,,05/01/2024
9069,Ayesha Noor,26/01/2024,Laptop,Electronics,546.13,4,2184.52,Pakistan,546.13,4,Ayesha Noor,2184.52,26/01/2024
9070,Ali Khan,16/01/2024,Headphones,Electronics, ,,,Pakistan,507.98,1,Ali Khan,,16/01/2024
9071,Sara Ahmed,15/01/2024,Chair,Furniture,,-1,,Pakistan,507.98,1,Sara Ahmed,,15/01/2024
9072,,24/01/2024,Phone,Electronics,,2,,Pakistan,507.98,2,Unknown,,24/01/2024
9073,Ayesha Noor,26/01/2024,Laptop,Electronics,,-1,,Pakistan,507.98,1,Ayesha Noor,,26/01/2024
9074,Usman Ali,28/01/2024,Laptop,Electronics,,-1,,Pakistan,507.98,1,Usman Ali,,28/01/2024
9075,Hina Khan,02/01/2024,Table,Furniture, ,1,,Pakistan,507.98,1,Hina Khan,,02/01/2024
9076,Ali Khan,18/01/2024,Phone,Electronics,,,,Pakistan,507.98,1,Ali Khan,,18/01/2024
9077,,12/01/2024,Headphones,Electronics,,2,,Pakistan,507.98,2,Unknown,,12/01/2024
9079,Ali Khan,02/01/2024,Chair,Furniture,217.92,,,Pakistan,217.92,1,Ali Khan,,02/01/2024
9081,Bilal Ahmed,29/01/2024,Chair,Furniture,,-1,,Pakistan,507.98,1,Bilal Ahmed,,29/01/2024
9082,Ayesha Noor,21/01/2024,Monitor,Electronics,546.81,,,Pakistan,546.81,1,Ayesha Noor,,21/01/2024
9083,Usman Ali,28/01/2024,Phone,Electronics,,-1,,Pakistan,507.98,1,Usman Ali,,28/01/2024
9084,Ayesha Noor,21/01/2024,Phone,Electronics, ,3,,Pakistan,507.98,3,Ayesha Noor,,21/01/2024
9086,Hina Khan,09/01/2024,Chair,Furniture,,,,Pakistan,507.98,1,Hina Khan,,09/01/2024
9087,Ayesha Noor,24/01/2024,Phone,Electronics, ,4,,Pakistan,507.98,4,Ayesha Noor,,24/01/2024
9088,Ahmed Raza,08/01/2024,Laptop,Electronics,,-1,,Pakistan,507.98,1,Ahmed Raza,,08/01/2024
9089,Ali Khan,25/01/2024,Monitor,Electronics,604.05,,,Pakistan,604.05,1,Ali Khan,,25/01/2024
9092,Ali Khan,23/01/2024,Chair,Furniture, ,4,,Pakistan,507.98,4,Ali Khan,,23/01/2024
9093,Ali Khan,10/01/2024,Monitor,Electronics,,,,Pakistan,507.98,1,Ali Khan,,10/01/2024
9095,Ayesha Noor,25/01/2024,Keyboard,Electronics,,2,,Pakistan,507.98,2,Ayesha Noor,,25/01/2024
9096,Ayesha Noor,21/01/2024,Keyboard,Electronics,,,,Pakistan,507.98,1,Ayesha Noor,,21/01/2024
9098,Sara Ahmed,23/01/2024,Phone,Electronics,644.71,3,1934.13,Pakistan,644.71,3,Sara Ahmed,1934.13,23/01/2024
9102,Sara Ahmed,15/01/2024,Headphones,Electronics,,1,,Pakistan,507.98,1,Sara Ahmed,,15/01/2024
9103,,03/01/2024,Headphones,Electronics,,,,Pakistan,507.98,1,Unknown,,03/01/2024
9106,Ali Khan,26/01/2024,Monitor,Electronics, ,,,Pakistan,507.98,1,Ali Khan,,26/01/2024
9107,Ahmed Raza,17/01/2024,Phone,Electronics,937.65,3,2812.95,Pakistan,937.65,3,Ahmed Raza,2812.95,17/01/2024
9109,Sara Ahmed,02/01/2024,Laptop,Electronics,989.50,1,989.5,Pakistan,989.50,1,Sara Ahmed,989.5,02/01/2024
9110,Hina Khan,07/01/2024,Chair,Furniture, ,,,Pakistan,507.98,1,Hina Khan,,07/01/2024
9112,Hina Khan,29/01/2024,Headphones,Electronics, ,-1,,Pakistan,507.98,1,Hina Khan,,29/01/2024
9113,Bilal Ahmed,13/01/2024,Table,Furniture,777.99,2,1555.98,Pakistan,777.99,2,Bilal Ahmed,1555.98,13/01/2024
9114,,12/01/2024,Laptop,Electronics,,-1,,Pakistan,507.98,1,Unknown,,12/01/2024
9115,Usman Ali,14/01/2024,Laptop,Electronics,,-1,,Pakistan,507.98,1,Usman Ali,,14/01/2024
9117,Sara Ahmed,28/01/2024,Keyboard,Electronics,,-1,,Pakistan,507.98,1,Sara Ahmed,,28/01/2024
9118,Bilal Ahmed,16/01/2024,Keyboard,Electronics,,,,Pakistan,507.98,1,Bilal Ahmed,,16/01/2024
9119,Ayesha Noor,28/01/2024,Keyboard,Electronics,206.13,-1,,Pakistan,206.13,1,Ayesha Noor,,28/01/2024
9121,Bilal Ahmed,05/01/2024,Headphones,Electronics,537.99,,,Pakistan,537.99,1,Bilal Ahmed,,05/01/2024
9123,Hina Khan,15/01/2024,Chair,Furniture, ,3,,Pakistan,507.98,3,Hina Khan,,15/01/2024
9124,Sara Ahmed,09/01/2024,Chair,Furniture,,,,Pakistan,507.98,1,Sara Ahmed,,09/01/2024
9125,Ali Khan,21/01/2024,Phone,Electronics,,4,,Pakistan,507.98,4,Ali Khan,,21/01/2024
9127,,18/01/2024,Chair,Furniture,44.75,-1,,Pakistan,44.75,1,Unknown,,18/01/2024
9128,Ahmed Raza,19/01/2024,Chair,Furniture, ,,,Pakistan,507.98,1,Ahmed Raza,,19/01/2024
